"","datetime","base_flow","storm_flow","total_flow","smooth_st_flow","para_label","filter_para"
"1",2014-02-14 15:00:00,0.182,0,0.182,0,"filterPara_0.98","0.98"
"2",2014-02-14 16:00:00,0.1820001,0.000999899999999998,0.183,0.00169220900536101,"filterPara_0.98","0.98"
"3",2014-02-14 17:00:00,0.182000696,0.00299930400000001,0.185,0.00365925612518145,"filterPara_0.98","0.98"
"4",2014-02-14 18:00:00,0.18200256812,0.00599743187999999,0.188,0.00583237419418765,"filterPara_0.98","0.98"
"5",2014-02-14 19:00:00,0.1820066650768,0.00799333492319998,0.19,0.008122435599328,"filterPara_0.98","0.98"
"6",2014-02-14 20:00:00,0.18201379712808,0.00998620287191998,0.192,0.0104051549022672,"filterPara_0.98","0.98"
"7",2014-02-14 21:00:00,0.182024841231278,0.0139751587687219,0.196,0.0124594648403341,"filterPara_0.98","0.98"
"8",2014-02-14 22:00:00,0.182040638051497,0.013959361948503,0.196,0.0142890380023964,"filterPara_0.98","0.98"
"9",2014-02-14 23:00:00,0.182061593062415,0.0159384069375853,0.198,0.0160744476686245,"filterPara_0.98","0.98"
"10",2014-02-15,0.182088093617675,0.017911906382325,0.2,0.0178212535620327,"filterPara_0.98","0.98"
"11",2014-02-15 01:00:00,0.1821207095135,0.0198792904865,0.202,0.0195073188953003,"filterPara_0.98","0.98"
"12",2014-02-15 02:00:00,0.182159885536045,0.0208401144639551,0.203,0.0212562809895498,"filterPara_0.98","0.98"
"13",2014-02-15 03:00:00,0.182205946233883,0.0227940537661174,0.205,0.0232425282544595,"filterPara_0.98","0.98"
"14",2014-02-15 04:00:00,0.182259300549592,0.0247406994504076,0.207,0.0254440452412355,"filterPara_0.98","0.98"
"15",2014-02-15 05:00:00,0.18232063831418,0.0286793616858198,0.211,0.0278903924929029,"filterPara_0.98","0.98"
"16",2014-02-15 06:00:00,0.182390718847965,0.0296092811520353,0.212,0.0316255534321092,"filterPara_0.98","0.98"
"17",2014-02-15 07:00:00,0.182469867905072,0.0305301320949279,0.213,0.0385272667524206,"filterPara_0.98","0.98"
"18",2014-02-15 08:00:00,0.182559094712356,0.0414409052876439,0.224,0.048648833897258,"filterPara_0.98","0.98"
"19",2014-02-15 09:00:00,0.182662764500187,0.0663372354998134,0.249,0.0591531781435901,"filterPara_0.98","0.98"
"20",2014-02-15 10:00:00,0.182786963858619,0.072213036141381,0.255,0.0674558164479163,"filterPara_0.98","0.98"
"21",2014-02-15 11:00:00,0.182934930136914,0.0760650698630859,0.259,0.0732428050745181,"filterPara_0.98","0.98"
"22",2014-02-15 12:00:00,0.183107362978534,0.0788926370214662,0.262,0.077093386501394,"filterPara_0.98","0.98"
"23",2014-02-15 13:00:00,0.183304424534434,0.0806955754655659,0.264,0.0795580727016323,"filterPara_0.98","0.98"
"24",2014-02-15 14:00:00,0.183525960682907,0.0824740393170932,0.266,0.0809920615882347,"filterPara_0.98","0.98"
"25",2014-02-15 15:00:00,0.183771513615627,0.082228486384373,0.266,0.081800528940939,"filterPara_0.98","0.98"
"26",2014-02-15 16:00:00,0.184040234046765,0.0819597659532349,0.266,0.0825261076068981,"filterPara_0.98","0.98"
"27",2014-02-15 17:00:00,0.184331197055212,0.0826688029447885,0.267,0.0835367258193323,"filterPara_0.98","0.98"
